metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1786866593,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866593,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866593,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866593,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866593,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866593,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866593,30001.280834,,,,,,,,,default,,,,,,,
iterations,1786866593,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866593,195.000000,,,,,,,,,default,,,,,,,
data_received,1786866593,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866593,30001.293417,,,,,,,,,default,,,,,,,
iterations,1786866593,1.000000,,,,,,,,,default,,,,,,,
vus,1786866593,47.000000,,,,,,,,,,,,,,,,
vus_max,1786866593,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866593,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866593,37835.170000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866593,0.369000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866593,0.298000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866593,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866593,0.070000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866593,37835.100000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866593,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866593,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866593,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866593,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866593,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866593,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866593,30001.782167,,,,,,,,,default,,,,,,,
iterations,1786866593,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866594,37835.224000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866594,0.303000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866594,0.264000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866594,0.035000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866594,37835.189000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866594,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866594,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866594,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866594,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866594,30001.704709,,,,,,,,,default,,,,,,,
iterations,1786866594,1.000000,,,,,,,,,default,,,,,,,
vus,1786866594,45.000000,,,,,,,,,,,,,,,,
vus_max,1786866594,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866594,37834.859000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866594,0.187000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866594,0.159000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866594,0.025000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866594,37834.834000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866594,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866594,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866594,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866594,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866594,30001.127334,,,,,,,,,default,,,,,,,
iterations,1786866594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866594,37834.784000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866594,0.135000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866594,0.115000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866594,0.020000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866594,37834.764000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866594,37834.887000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866594,0.145000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866594,0.127000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866594,0.016000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866594,37834.871000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866594,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866594,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866594,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866594,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866594,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866594,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866594,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866594,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866594,30000.851209,,,,,,,,,default,,,,,,,
iterations,1786866594,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866594,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866594,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866594,30000.956791,,,,,,,,,default,,,,,,,
iterations,1786866594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866595,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866595,37835.174000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866595,0.220000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866595,0.194000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866595,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866595,0.023000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866595,37835.151000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866595,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866595,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866595,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866595,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866595,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866595,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866595,30001.503917,,,,,,,,,default,,,,,,,
iterations,1786866595,1.000000,,,,,,,,,default,,,,,,,
vus,1786866595,41.000000,,,,,,,,,,,,,,,,
vus_max,1786866595,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866595,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866595,37835.115000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866595,0.317000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866595,0.245000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866595,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866595,0.076000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866595,37835.039000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866595,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866595,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866595,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866595,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866595,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866595,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866595,30001.622750,,,,,,,,,default,,,,,,,
iterations,1786866595,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866596,37835.490000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866596,0.245000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866596,0.215000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866596,0.034000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866596,37835.456000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866596,37835.490000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866596,0.276000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866596,0.245000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866596,0.027000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866596,37835.463000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866596,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866596,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866596,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866596,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866596,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866596,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866596,30001.864416,,,,,,,,,default,,,,,,,
iterations,1786866596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866596,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866596,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866596,30001.881083,,,,,,,,,default,,,,,,,
iterations,1786866596,1.000000,,,,,,,,,default,,,,,,,
vus,1786866596,38.000000,,,,,,,,,,,,,,,,
vus_max,1786866596,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866596,37835.228000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866596,0.358000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866596,0.293000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866596,0.061000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866596,37835.167000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866596,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866596,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866596,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866596,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866596,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866596,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866596,30001.866708,,,,,,,,,default,,,,,,,
iterations,1786866596,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866597,37835.316000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866597,0.243000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866597,0.197000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866597,0.037000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866597,37835.279000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866597,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866597,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866597,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866597,30001.523875,,,,,,,,,default,,,,,,,
iterations,1786866597,1.000000,,,,,,,,,default,,,,,,,
vus,1786866597,36.000000,,,,,,,,,,,,,,,,
vus_max,1786866597,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866597,37835.392000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866597,0.457000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866597,0.390000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866597,0.042000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866597,37835.350000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866597,37835.406000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866597,0.413000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866597,0.365000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866597,0.054000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866597,37835.352000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_reqs,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866597,37835.436000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866597,0.396000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866597,0.353000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866597,0.055000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866597,37835.381000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866597,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866597,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866597,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: token present,,,,,,,,default,,,,,,,
checks,1786866597,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866597,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866597,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866597,30001.989333,,,,,,,,,default,,,,,,,
iterations,1786866597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866597,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866597,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866597,30001.943875,,,,,,,,,default,,,,,,,
iterations,1786866597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786866597,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866597,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866597,30001.925959,,,,,,,,,default,,,,,,,
iterations,1786866597,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866598,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866598,37835.305000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866598,0.355000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866598,0.290000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866598,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866598,0.093000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866598,37835.212000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866598,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866598,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866598,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866598,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866598,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866598,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866598,30001.691250,,,,,,,,,default,,,,,,,
iterations,1786866598,1.000000,,,,,,,,,default,,,,,,,
vus,1786866598,32.000000,,,,,,,,,,,,,,,,
vus_max,1786866598,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866598,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866598,37835.223000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866598,0.358000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866598,0.288000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866598,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866598,0.061000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866598,37835.162000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866598,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866598,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866598,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866598,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866598,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866598,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866598,30001.594458,,,,,,,,,default,,,,,,,
iterations,1786866598,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866599,37835.358000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866599,0.356000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866599,0.286000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866599,0.056000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866599,37835.302000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866599,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866599,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866599,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866599,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866599,30001.713167,,,,,,,,,default,,,,,,,
iterations,1786866599,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866599,37835.205000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866599,0.206000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866599,0.162000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866599,0.033000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866599,37835.172000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866599,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866599,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866599,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866599,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866599,30001.409625,,,,,,,,,default,,,,,,,
iterations,1786866599,1.000000,,,,,,,,,default,,,,,,,
vus,1786866599,29.000000,,,,,,,,,,,,,,,,
vus_max,1786866599,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866599,37835.100000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866599,0.186000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866599,0.164000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866599,0.019000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866599,37835.081000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866599,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_failed,1786866599,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
checks,1786866599,0.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786866599,0.000000,login: token present,,,,,,,,default,,,,,,,
data_sent,1786866599,196.000000,,,,,,,,,default,,,,,,,
data_received,1786866599,0.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786866599,30001.253792,,,,,,,,,default,,,,,,,
iterations,1786866599,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786866600,1.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_duration,1786866600,37834.827000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_blocked,1786866600,0.204000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_connecting,1786866600,0.179000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_tls_handshaking,1786866600,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_sending,1786866600,0.024000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_waiting,1786866600,37834.803000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
http_req_receiving,1786866600,0.000000,,read: connection reset by peer,1220,false,,POST,login,,default,,0,,,login,,
